timestamp|did|unr-file-name|unr-title|unr-desc|creator|date-inst|site-name|site-address|lat-lon|sign-manf|sign-owner|lit-unlit|time-day|subj-fast|print-pub|rights|format|dcmi|prov|proj-name|unr-cit|corr-guide|dig-pub|contrib|int-ext|rights-owner|date-img|BLANK28
"8/10/2021 17:50"|NNN000960|"DSC_0628.Trip4.JPG; DSC_0629.Trip4.JPG"|"River Belle Market wall mounted sign, Verdi, Nevada"|"<p>A wall mounted sign for the River Belle Market during the day, including a detailed view of a Coca Cola sign.</p>"|"Durham, Will"|XXXX|"River Belle Market"|"1705 U.S.40, Verdi, NV 89439"|"39.5207201, -119.9793171"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Grocers -- http://id.worldcat.org/fast/948031"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 17:53"|NNN000961|DSC_0630.Trip4.JPG|"River Belle Trailer Park mounted sign, Verdi, Nevada"|"<p>A mounted sign for the River Belle Trailer Park during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"River Belle Trailer Park"|"1795 U.S.40, Verdi, NV 89439"|"39.5205459, -119.9761886"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Mobile Home Park -- http://id.worldcat.org/fast/1024236"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 17:56"|NNN000962|DSC_0625.Trip4.JPG|"Smoke Shop wall mounted sign, Verdi, Nevada"|"<p>View of a wall mounted sign for a smoke shop during the day with unlit neon.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:00"|NNN000963|DSC_0610.Trip4.JPG|"Gold Ranch Casino & RV Resort mounted sign, Verdi, Nevada"|"<p>A mounted sign for the Gold Ranch Casino during the day with lit and unlit neon.</p>"|"Durham, Will"|XXXX|"Gold Ranch Casino"|"350 Gold Ranch Rd, Verdi, NV 89439"|"39.5023517, -120.0005901"|||"lit, unlit"|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:06"|NNN000964|"DSC_0094.Trip4.JPG; DSC_0095.Trip4.JPG"|"Bella's Hacienda double mounted sign, Wells, Nevada"|"<p>A double mounted sign for Bella's Hacienda at night with lit neon and during the day with unlit neon.</p>"|"Durham, Will"|XXXX|Bella's|"623 8th St, Wells, NV 89835"|"41.1109991, -114.9600762"|||"lit, unlit"|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Brothels -- http://id.worldcat.org/fast/1765181"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:11"|NNN000965|"DSC_0331.Trip4.JPG; DSC_0333.Trip4.JPG; DSC_0358.Trip4.JPG"|"El Rancho Hotel roof mounted sign, Wells, Nevada"|"<p>A roof mounted sign for El Rancho Hotel during the day with unlit neon.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||XXXX
"8/10/2021 18:12"|NNN000966|DSC_0335.Trip4.JPG|"El Rancho Hotel wall mounted sign, Wells, Nevada"|"<p>A wall mounted sign for the El Rancho Hotel reading ""bar"" and ""casino"" during the day while unlit.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:20"|NNN000967|DSC_0361.Trip4.JPG|"Lone Star Motel flag mounted sign, Wells, Nevada"|"<p>A flag mounted sign for the Lone Star Motel in the morning with lit neon.</p>"|"Durham, Will"|XXXX|"Lone Star Motel"|"676 6th St, Wells, NV 89835"|"41.1088712, -114.9619302"|||unlit|morning|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:25"|NNN000968|DSC_0254.Trip4.JPG|"Lucky J's Casino mounted sign, Wells, Nevada"|"<p>A mounted sign for the Lucky J's Casino during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"Flying J"|"156 Hwy 93 South, Wells, NV 89835"|"41.0976125, -114.9575771"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:27"|NNN000969|"DSC_0256.Trip4.JPG; DSC_0257.Trip4.JPG"|"Flying J double mounted sign, Wells, Nevada"|"<p>A double mounted sign for the Flying J advertising their casino during the day with lit neon.</p>"|"Durham, Will"|XXXX|"Flying J"|"156 Hwy 93 South, Wells, NV 89835"|"41.0976125, -114.9575771"|||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Service Station -- http://id.worldcat.org/fast/1113497"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/10/2021 18:32"|NNN000970|"DSC_0337.Trip4.JPG; DSC_0346.Trip4.JPG; DSC_0347.Trip4.JPG"|"Nevada Theatre flag mounted wall sign, Wells, Nevada"|"<p>Views of the flag mounted wall sign for the Nevada Theatre during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"Nevada Theatre"|||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motion Picture Theater -- http://id.worldcat.org/fast/1027261"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 18:27"|NNN000971|"DSC_0079.Trip4.JPG; DSC_0081.Trip4.JPG"|"Roy's Market wall mounted sign, Wells, Nevada"|"<p>Views of a wall mounted sign for Roy's Market at night with lit neon.</p>"|"Durham, Will"|XXXX|"Roy's Market"|"647 Humboldt Ave, Wells, NV 89835"|"41.1065888, -114.9755102"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Grocers -- http://id.worldcat.org/fast/948031"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 18:34"|NNN000972|"DSC_0085.Trip4.JPG; DSC_0087.Trip4.JPG; DSC_0328.Trip4.JPG"|"Sharon Motel double mounted sign, Wells, Nevada"|"<p>Views of the Sharon Motel double mounted sign with lit neon during the day and at night.</p>"|"Durham, Will"|XXXX|"Sharon Motel"|"635 6th St, Wells, NV 89835"|"41.1096557, -114.9618143"|||lit|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 18:44"|NNN000973|"DSC_0340.Trip4.JPG; DSC_0341.Trip4.JPG"|"Victory Motel flag mounted sign, Wells, Nevada"|"<p>A flag mounted sign for the Victory Motel with missing neon during the day.</p>"|"Durham, Will"|XXXX|"Victory Motel"|||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 18:51"|NNN000974|DSC_0351.Trip4.JPG|"Griff's Wagon Wheel Motel flag mounted sign, Wells, Nevada"|"<p>A flag mounted sign for the Wagon Wheel Motel during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"Wagon Wheel Motel"|"340 6th St, Wells, NV 89835"|"41.1119786, -114.9658467"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 18:54"|NNN000975|"DSC_0354.Trip4.JPG; DSC_0355.Trip4.JPG"|"Griff's Wagon Wheel Motel flag mounted sign, Wells, Nevada"|"<p>Views of a flag mounted sign for the Wagon Wheel Motel during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"Wagon Wheel Motel"|"340 6th St, Wells, NV 89835"|"41.1119786, -114.9658467"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 19:13"|NNN000976|DSC_0364.Trip4.JPG|"ChinaTown Motel double mounted sign, Wells, Nevada"|"<p>A double mounted sign for the ChinaTown Motel with unlit neon.</p>"|"Durham, Will"|XXXX|"ChinaTown Motel"|"755 Humboldt Ave, Wells, NV 89835"|"41.1074515, -114.974815"|||unlit|unknown|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 19:21"|NNN000977|DSC_0366.Trip4.JPG|"ChinaTown Motel wall mounted sign, Wells, Nevada"|"<p>Wall mounted neon around the entrance for the ChinaTown Motel during the day with unlit neon.</p>"|"Durham, Will"|XXXX|"ChinaTown Motel"|"755 Humboldt Ave, Wells, NV 89835"|"41.1074515, -114.974815"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 19:27"|NNN000978|DSC_0359.Trip4.JPG|"Wild West Inn wall mounted sign, Wells, Nevada"|"<p>A wall mounted sign for the Wild West Inn</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 19:38"|NNN000979|DSC_0190.Trip4.JPG|"Car Wash and restroom wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for a car wash and a restroom with lit neon.</p>"|"Durham, Will"|XXXX||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 19:40"|NNN000980|DSC_0194.Trip4.JPG|"Restroom wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for restrooms in Wendover with lit neon.</p>"|"Durham, Will"|XXXX||||||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/11/2021 20:15"|NNN000981|"DSC_0212.Trip4.JPG; DSC_0213.Trip4.JPG; DSC_0216.Trip4.JPG"|"Montego Bay wall mounted signs, Wendover, Nevada"|"<p>Wall mounted signs for the Montego Bay at night with lit neon. Signs shown are on or around the portico.</p>"|"Durham, Will"|XXXX|"Montego Bay"|"100 Wendover Blvd, West Wendover, NV 89883"|"40.7363114, -114.0445266"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 18:22"|NNN000982|"DSC_0217.Trip4.JPG; DSC_0219.Trip4.JPG; DSC_0225.Trip4.JPG"|"Montego Bay wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for the Montego Bay at night with lit neon.</p>"|"Durham, Will"|XXXX|"Montego Bay"|"100 Wendover Blvd, West Wendover, NV 89883"|"40.7363114, -114.0445266"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 18:26"|NNN000983|"DSC_0221.Trip4.JPG; DSC_0223.Trip4.JPG; DSC_0252.Trip4.JPG; DSC_0253.Trip4.JPG"|"Montego Bay mounted sign, Wendover, Nevada"|"<p>A mounted sign for the Montego Bay at night with lit neon.</p>"|"Durham, Will"|XXXX|"Montego Bay"|"100 Wendover Blvd, West Wendover, NV 89883"|"40.7363114, -114.0445266"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 18:29"|NNN000984|"DSC_0229.Trip4.JPG; DSC_0244.Trip4.JPG"|"Montego Bay wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for the Montego Bay at night with lit neon.</p>"|"Durham, Will"|XXXX|"Montego Bay"|"100 Wendover Blvd, West Wendover, NV 89883"|"40.7363114, -114.0445266"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 18:51"|NNN000985|"DSC_0235.Trip4.JPG; DSC_0238.Trip4.JPG"|"Montego Bay wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for the Montego Bay at night with lit neon.</p>"|"Durham, Will"|XXXX|"Montego Bay"|"100 Wendover Blvd, West Wendover, NV 89883"|"40.7363114, -114.0445266"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 19:37"|NNN000986|"DSC_0201.Trip4.JPG; DSC_0202.Trip4.JPG"|"Peppermill Concert Hall mounted sign, Wendover, Nevada"|"<p>A mounted sign for the Peppermill Concert Hall at night with lit neon.</p>"|"Durham, Will"|XXXX|"Peppermill Concert Hall"|"680 Wendover Blvd, West Wendover, NV 89883"|"40.7371994, -114.0516811"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 19:40"|NNN000987|"DSC_0197.Trip4.JPG; DSC_0204.Trip4.JPG; DSC_0208.Trip2.JPG; DSC_0209.Trip4.JPG"|"Peppermill Concert Hall wall mounted signs, Wendover, Nevada"|"<p>Views of wall mounted signs for the Peppermill Concert Hall including detail shots of each sign at night with lit neon.</p>"|"Durham, Will"|XXXX|"Peppermill Concert Hall"|"680 Wendover Blvd, West Wendover, NV 89883"|"40.7371994, -114.0516811"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/12/2021 20:24"|NNN000988|"DSC_0146.Trip4.JPG; DSC_0148.Trip4.JPG"|"Rainbow Casino & Hotel wall mounted sign, Wendover, Nevada"|"<p>Views of a wall mounted sign for the Rainbow at night with lit neon.</p>"|"Durham, Will"|XXXX|Rainbow|"1045 Wendover Blvd, West Wendover, NV 89883"|"40.7375731, -114.0625913"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/13/2021 18:28"|NNN000989|DSC_0149.Trip4.JPG|"Rainbow Casino & Hotel wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for the Rainbow reading ""hotel registration"" with lit neon.</p>"|"Durham, Will"|XXXX|Rainbow|"1045 Wendover Blvd, West Wendover, NV 89883"|"40.7375731, -114.0625913"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/13/2021 18:34"|NNN000990|"DSC_0152.Trip4.JPG; DSC_0154.Trip4.JPG; DSC_0174.Trip4.JPG"|"Rainbow Casino & Hotel wall mounted signs, Wendover, Nevada"|"<p>Views of wall mounted signs for the Rainbow at night with lit neon.</p>"|"Durham, Will"|XXXX|Rainbow|"1045 Wendover Blvd, West Wendover, NV 89883"|"40.7375731, -114.0625913"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
"8/13/2021 18:37"|NNN000991|DSC_0180.Trip4.JPG|"Rainbow Casino & Hotel wall mounted sign, Wendover, Nevada"|"<p>A wall mounted sign for a restaurant inside of the Rainbow, the Steak House, with lit neon.</p>"|"Durham, Will"|XXXX|Rainbow|"1045 Wendover Blvd, West Wendover, NV 89883"|"40.7375731, -114.0625913"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~
