did|uuid|url|title|body|citation|lat|lon|thumbnail|service|original
pho003943|cb6e36fb-1670-45e0-afe3-a07010baa944|http://special.library.unlv.edu/ark:/62930/d1k35md0w|"Slide of the neon sign for the Rainbow Motel, Reno, Nevada, 1986"|"A color image of the neon sign for the Rainbow Motel in Reno. Site Name: Rainbow Motel (Reno, Nev.)"|"pho003943. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1k35md0w."|||http://special.library.unlv.edu/sites/default/files/2020-11/321365_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321365-Service%20File.jpg|
pho003944|64321cec-dc8f-4645-849a-c870b1769333|http://special.library.unlv.edu/ark:/62930/d1fb4wk64|"Slide of the neon sign for the Rainbow Motel, Reno, Nevada, 1986"|"A color image of the neon sign for the Rainbow Motel in Reno. Site Name: Rainbow Motel (Reno, Nev.)"|"pho003944. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1fb4wk64."|||http://special.library.unlv.edu/sites/default/files/2020-11/321366_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321366-Service%20File.jpg|
pho003945|fab7558d-5ecc-4a95-bf45-b9f1af0b534b|http://special.library.unlv.edu/ark:/62930/d19k45s3v|"Slide of the neon sign for the Rainbow Motel at night, Reno, Nevada, 1986"|"A color image of the neon sign for the Rainbow Motel in Reno, lit up at night. Site Name: Rainbow Motel (Reno, Nev.)"|"pho003945. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d19k45s3v."|||http://special.library.unlv.edu/sites/default/files/2020-11/321367_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321367-Service%20File.jpg|
pho003946|a245694c-8b29-4230-bc51-03f1f4f8f54a|http://special.library.unlv.edu/ark:/62930/d15x25c2f|"Slide of the City Center Motel and its neon signs, Reno, Nevada, 1986"|"A color image of the City Center Motel in Reno and its neon signs. Site Name: City Center Motel (Reno, Nev.)"|"pho003946. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d15x25c2f."|||http://special.library.unlv.edu/sites/default/files/2020-11/321368_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321368-Service%20File.jpg|
pho003947|7df4762b-9624-4e5e-b39f-91f3f076a5f0|http://special.library.unlv.edu/ark:/62930/d1251fj80|"Slide of the neon sign for the City Center Motel at night, Reno, Nevada, 1986"|"A color image of the neon sign for the City Center Motel in Reno, lit up at night. Site Name: City Center Motel (Reno, Nev.)"|"pho003947. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1251fj80."|||http://special.library.unlv.edu/sites/default/files/2020-11/321369_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321369-Service%20File.jpg|
pho003948|95b6f3e6-eb2b-4ece-a683-f410c466a1f6|http://special.library.unlv.edu/ark:/62930/d1xd0qx24|"Slide of the El Ray Motel and its neon signs, Reno, Nevada, 1986"|"A color image of the El Ray Motel in Reno and its neon signs. Site Name: El Ray Motel (Reno, Nev.)"|"pho003948. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1xd0qx24."|||http://special.library.unlv.edu/sites/default/files/2020-11/321370_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321370-Service%20File.jpg|
pho003949|0bdce466-a32c-48b6-b721-78a4fd3559e3|http://special.library.unlv.edu/ark:/62930/d1sn01385|"Slide of the neon sign for the Mizpah Hotel, Reno, Nevada, 1986"|"A color image of the neon sign for the Mizpah Hotel in Reno, lit up at night. Site Name: Mizpah Hotel (Reno, Nev.)"|"pho003949. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1sn01385."|||http://special.library.unlv.edu/sites/default/files/2020-11/321371_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321371-Service%20File.jpg|
pho003950|ab368343-068b-435d-84dc-09ed70fbaf99|http://special.library.unlv.edu/ark:/62930/d1nv9994g|"Slide of the neon sign for the River House Motor Hotel, Reno, Nevada, 1986"|"A color image of the neon sign for the River House Motor Hotel in Reno, lit up at night. Site Name: River House Motor Hotel (Reno, Nev.)"|"pho003950. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1nv9994g."|||http://special.library.unlv.edu/sites/default/files/2020-11/321372_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321372-Service%20File.jpg|
pho003951|e16d574e-6c4b-4ff1-a004-c9d738116eb9|http://special.library.unlv.edu/ark:/62930/d1j38kh0n|"Slide of the neon sign for the Aspen Motel, Reno, Nevada, 1986"|"A color image of the neon sign for the Aspen Motel in Reno, lit up at night. Site Name: Aspen Motel (Reno, Nev.)"|"pho003951. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1j38kh0n."|||http://special.library.unlv.edu/sites/default/files/2020-11/321373_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321373-Service%20File.jpg|
pho003952|197456e0-8d14-4c95-ba4f-7f36200b8b6a|http://special.library.unlv.edu/ark:/62930/d1db7vp7c|"Slide of the neon sign for the Shamrock Inn, Reno, Nevada, 1986"|"A color image of the neon sign for the Shamrock Inn in Reno, lit up at night. Site Name: Shamrock Inn (Reno, Nev.)"|"pho003952. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1db7vp7c."|||http://special.library.unlv.edu/sites/default/files/2020-11/321374_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321374-Service%20File.jpg|
pho003953|9d764ca0-4a78-47b5-8686-435b3805b39d|http://special.library.unlv.edu/ark:/62930/d18p5v86z|"Slide of the neon sign for the Reno Royal Motor Lodge, Reno, Nevada, 1986"|"A color image of the neon signs for the Reno Royal Motor Lodge. Site Name: Reno Royal Motor Lodge (Reno, Nev.)"|"pho003953. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d18p5v86z."|||http://special.library.unlv.edu/sites/default/files/2020-11/321375_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321375-Service%20File.jpg|
pho003954|53088529-d7de-426e-9d81-984cc347043c|http://special.library.unlv.edu/ark:/62930/d14x54g3p|"Slide of the neon sign for the Sands Inn Casino, Reno, Nevada, 1986"|"A color image of the neon signs for the Sands Inn Casino in Reno. Site Name: Sands Inn Casino (Reno, Nev.)"|"pho003954. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d14x54g3p."|||http://special.library.unlv.edu/sites/default/files/2020-11/321376_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321376-Service%20File.jpg|
pho003955|c3ebec94-06c4-4352-ab43-79ec5f52555e|http://special.library.unlv.edu/ark:/62930/d1154dn8r|"Slide of the neon sign for the El Centro Motel, Reno, Nevada, 1986"|"A color image of the neon sign for the El Centro Motel in Reno. Site Name: El Centro Motel (Reno, Nev.)"|"pho003955. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1154dn8r."|||http://special.library.unlv.edu/sites/default/files/2020-11/321377_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321377-Service%20File.jpg|
pho003956|ececee3d-ee5f-4a07-95c6-14af7dcfb960|http://special.library.unlv.edu/ark:/62930/d1wd3q13s|"Slide of the neon sign for the State Hotel, Reno, Nevada, 1986"|"A color image of the neon signs for the State Hotel in Reno, lit up at night. Site Name: State Hotel (Reno, Nev.)"|"pho003956. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1wd3q13s."|||http://special.library.unlv.edu/sites/default/files/2020-11/321378_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321378-Service%20File.jpg|
pho003957|84b2217d-3e68-4bfc-963e-524a0c2a43af|http://special.library.unlv.edu/ark:/62930/d1rn3069d|"Slide of the neon sign for the State Hotel, Reno, Nevada, 1986"|"A color image of the neon sign for the State Hotel in Reno, lit up at night. Site Name: State Hotel (Reno, Nev.)"|"pho003957. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1rn3069d."|||http://special.library.unlv.edu/sites/default/files/2020-11/321379_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321379-Service%20File.jpg|
pho003958|33d5b771-251f-4d19-a0b9-7de86dffd938|http://special.library.unlv.edu/ark:/62930/d1mw28d58|"Slide of the neon sign for the Chalet Motel, Reno, Nevada, 1986"|"A color image of the neon sign for the Chalet Motel in Reno, lit up at night. Site Name: Chalet Motel (Reno, Nev.)"|"pho003958. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1mw28d58."|||http://special.library.unlv.edu/sites/default/files/2020-11/321380_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321380-Service%20File.jpg|
pho003959|405dac2d-5d74-4b16-a6d1-07be92350de0|http://special.library.unlv.edu/ark:/62930/d1h41jm2x|"Slide of the neon sign for the Jet Motel, Reno, Nevada, 1986"|"A color image of the neon sign for the Jet Motel in Reno. Site Name: Jet Motel (Reno, Nev.)"|"pho003959. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1h41jm2x."|||http://special.library.unlv.edu/sites/default/files/2020-11/321381_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321381-Service%20File.jpg|
pho003960|60dfb501-90bc-4998-bb6d-d7018759c1b7|http://special.library.unlv.edu/ark:/62930/d1cf9j60g|"Slide of the neon sign for the Park-N-Walk Motel, Reno, Nevada, 1986"|"A color image of the Park-N-Walk Motel in Reno and its neon signs. Site Name: Park-N-Walk Motel (Reno, Nev.)"|"pho003960. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1cf9j60g."|||http://special.library.unlv.edu/sites/default/files/2020-11/321382_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321382-Service%20File.jpg|
pho003961|465e273c-66ef-4e20-b84c-89f46b07a423|http://special.library.unlv.edu/ark:/62930/d17p8tc76|"Slide of the neon sign for the Phone Booth Bar, Reno, Nevada, 1986"|"A color image of the neon sign for the Phone Booth Bar in Reno, lit up at night. The sign features cocktail glasses. Site Name: Phone Booth Bar (Reno, Nev.)"|"pho003961. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d17p8tc76."|||http://special.library.unlv.edu/sites/default/files/2020-11/321383_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321383-Service%20File.jpg|
pho003962|9ebbaf14-366e-4146-87a9-31d82ac2bb17|http://special.library.unlv.edu/ark:/62930/d13x83k2z|"Slide of the neon sign for the Photo Booth Bar, Reno, Nevada, 1986"|"A color image of the neon sign for the Phone Booth Bar in Reno, lit up at night. The sign features cocktail glasses. Site Name: Phone Booth Bar (Reno, Nev.)"|"pho003962. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d13x83k2z."|||http://special.library.unlv.edu/sites/default/files/2020-11/321384_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321384-Service%20File.jpg|
pho003963|6f7dd72d-9bd2-4539-927a-a667bea277c3|http://special.library.unlv.edu/ark:/62930/d1057cr8h|"Slide of the neon sign for the Down Towner Motor Lodge, Reno, Nevada, 1986"|"A color image of the neon sign for the Down Towner Motor Lodge in Reno. Site Name: Down Towner Motor Lodge (Reno, Nev.)"|"pho003963. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1057cr8h."|||http://special.library.unlv.edu/sites/default/files/2020-11/321385_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321385-Service%20File.jpg|
pho003964|29dbe9b2-730d-4afc-9c5a-e33074000e20|http://special.library.unlv.edu/ark:/62930/d1vd6p43j|"Slide of the neon sign for the Down Towner Motor Lodge at night, Reno, Nevada, 1986"|"A color image of the neon sign for the Down Towner Motor Lodge in Reno, lit up at night. Site Name: Down Towner Motor Lodge (Reno, Nev.)"|"pho003964. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1vd6p43j."|||http://special.library.unlv.edu/sites/default/files/2020-11/321386_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321386-Service%20File.jpg|
pho003965|495fe770-d13f-4714-aefe-80aa83d4eaec|http://special.library.unlv.edu/ark:/62930/d1qn5z99s|"Slide of the neon sign for the Keno Motel, Reno, Nevada, 1986"|"A color image of the Googie-style neon sign for the Keno Motel in Reno. Site Name: Keno Motel (Reno, Nev.)"|"pho003965. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1qn5z99s."|||http://special.library.unlv.edu/sites/default/files/2020-11/321387_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321387-Service%20File.jpg|
pho003966|8972460b-96eb-4e71-bfea-7a0a71793621|http://special.library.unlv.edu/ark:/62930/d1kw57h6h|"Slide of the neon sign for the Vacation Lodge, Reno, Nevada, 1986"|"A color image of the neon sign for the Vacation Lodge in Reno. Site Name: Vacation Lodge (Reno, Nev.)"|"pho003966. Neon in Nevada Photograph Collection. PH-00225. Special Collections and Archives, University Libraries, University of Nevada, Las Vegas. Las Vegas, Nevada. http://n2t.net/ark:/62930/d1kw57h6h."|||http://special.library.unlv.edu/sites/default/files/2020-11/321388_thumbnail.png|http://special.library.unlv.edu/sites/default/files/2020-11/321388-Service%20File.jpg|
