Timestamp|DigitalitemIDNNN|OriginalFilenamechil|TitleUniqueSignNameS|Descriptionnotediffe|CreatorPhotographero|Signdateofinstallati|SiteNameifknown|StreetAddressifappli|GeographicCoordinate|Signmanufacturerifkn|Signownerifknownnore|LitUnlit|TimeofDayifknown|SubjectFAST|PrintPublisherifappl|Rightshttpsrightssta|Formathttpswwwianaor|DCMIResourcetypehttp|DigitalProvenance|ProjectName|Citation|CollectionGuide|DigitalPublisher|Contributorifknownno|InteriorExteriorifkn|BLANK26|StaffNotes|Date|BLANK29|FullTitleCode|Fulltitle
"6/3/2021 10:13:55"|NNN000517|"DSC_0680.Trip1.JPG; DSC_0681.Trip1.JPG; DSC_0683.Trip1.JPG"|"Lodge Wonder flag mounted sign, Reno, Nevada"|"<p>View of the sign for Lodge Wonder during the day.</p>"|"Durham, Will"|XXXX||"430 Lake St, Reno, NV 89501"|"39.53131345364426, -119.81127751533207"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000517-001||||||||||||||||||||||||||||||
|NNN000517-002||||||||||||||||||||||||||||||
|NNN000517-003||||||||||||||||||||||||||||||
"6/3/2021 10:38:52"|NNN000518|"DSC_0325.Trip1.JPG; DSC_0326.Trip1.JPG; DSC_0328.Trip1.JPG; DSC_0334.Trip1.JPG"|"Louie's Lounge wall mounted signs, Eureka, Nevada"|"<p>View of Louie's Lounge after closure, including a view of an unspecified motel.</p>"|"Durham, Will"|XXXX||"106515, Eureka, NV 89316"|"39.5144362547808, -115.96188126137046"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000518-001||||||||||||||||||||||||||||||
|NNN000518-002||||||||||||||||||||||||||||||
|NNN000518-003||||||||||||||||||||||||||||||
|NNN000518-004||||||||||||||||||||||||||||||
"6/4/2021 8:03:17"|NNN000519|DSC_0561.Trip1.JPG|"Lucke's Saloon wall mounted sign, Reno, Nevada"|"<p>View of Lucke's Saloon with lit neon.</p>"|"Durham, Will"|XXXX||"1455 S Wells Ave, Reno, NV 89502"|"39.511445061362416, -119.80332075766125"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000519-001||||||||||||||||||||||||||||||
"6/4/2021 8:41:16"|NNN000520|"DSC_0493.Trip1.JPG; DSC_0494.Trip1.JPG; DSC_0496.Trip1.JPG; DSC_0498.Trip1.JPG; DSC_0121.Trip2.JPG; DSC_0122.Trip2.JPG"|"Mandala Massage Supply & Apothecary wall mounted sign, Reno, Nevada"|"<p>View of the sign for Mandala Massage Supply & Apothecary with lit neon.</p>"|"Durham, Will"|2011||"865 S Wells Ave, Reno, NV 89502"|"39.51759706218114, -119.80298169074209"|||lit|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000520-001||||||||||||||||||||||||||||||
|NNN000520-002||||||||||||||||||||||||||||||
|NNN000520-003||||||||||||||||||||||||||||||
|NNN000520-004||||||||||||||||||||||||||||||
|NNN000520-005||||||||||||||||||||||||||||||
|NNN000520-006||||||||||||||||||||||||||||||
"6/4/2021 9:14:04"|NNN000521|DSC_0484.Trip1.JPG|"Mari Chuy's flag mounted wall sign, Reno, Nevada"|"<p>View of the sign for Mari Chuy's with lit neon.</p>"|"Durham, Will"|XXXX||"764 S Virginia St, Reno, NV 89501"|"39.51830894991228, -119.80843240423502"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000521-001||||||||||||||||||||||||||||||
"6/4/2021 9:37:28"|NNN000522|"DSC_0289.Trip1.JPG; DSC_0290.Trip1.JPG; DSC_0291.Trip1.JPG; DSC_0292.Trip1.JPG; DSC_0294.Trip1.JPG"|"McGill Drugstore flag mounted wall sign, McGill, Nevada"|"<p>Views of the McGill Drugstore, now a museum, during the day with unlit neon. The original pharmacy was closed in 1979.</p>"|"Durham, Will"|1930~/1931~||"11 S 4th St, McGill, NV 89318"|"39.40489752885286, -114.77857840184173"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Drugstore -- http://id.worldcat.org/fast/899005, Pharmacy -- http://id.worldcat.org/fast/1060285"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000522-001||||||||||||||||||||||||||||||
|NNN000522-002||||||||||||||||||||||||||||||
|NNN000522-003||||||||||||||||||||||||||||||
|NNN000522-004||||||||||||||||||||||||||||||
|NNN000522-005||||||||||||||||||||||||||||||
"6/4/2021 9:41:35"|NNN000523|"DSC_0416.Trip1.JPG; DSC_0417.Trip1.JPG"|"Men's Club wall mounted sign, Reno, Nevada"|"<p>View of the lit sign for Men's Club.</p>"|"Durham, Will"|1994||"270 Lake St, Reno, NV 89501"|"39.5289974568868, -119.81031823676962"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000523-001||||||||||||||||||||||||||||||
|NNN000523-002||||||||||||||||||||||||||||||
"6/4/2021 10:48:55"|NNN000524|"DSC_0627.Trip1.JPG; DSC_0628.Trip1.JPG; DSC_0630.Trip1.JPG; DSC_0631.Trip1.JPG; DSC_0633.Trip1.JPG"|"Morris Burner Hostel flag mounted wall signs, Reno, Nevada"|"<p>View of the Morris Burner Hostel during the day with unlit neon.</p>"|"Durham, Will"|XXXX||"400 E 4th St, Reno, NV 89512"|"39.53094682867402, -119.80846761348256"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000524-001||||||||||||||||||||||||||||||
|NNN000524-002||||||||||||||||||||||||||||||
|NNN000524-003||||||||||||||||||||||||||||||
|NNN000524-004||||||||||||||||||||||||||||||
|NNN000524-005||||||||||||||||||||||||||||||
"6/4/2021 10:55:43"|NNN000525|"DSC_0329.Trip1.JPG; DSC_0330.Trip1.JPG"|"Motel wall mounted sign, Eureka, Nevada"|"<p>View of an unspecified motel in Eureka, Nevada.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000525-001||||||||||||||||||||||||||||||
|NNN000525-002||||||||||||||||||||||||||||||
"6/4/2021 11:15:38"|NNN000526|"DSC_0134.Trip1.JPG; DSC_0216.Trip1.JPG; DSC_0217.Trip1.JPG"|"Mr. G's wall mounted signs, Ely, Nevada"|"<p>View of Mr. G's during the day and at night, neon is partially lit at night.</p>"|"Durham, Will"|XXXX||||||"lit, unlit"|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000526-001||||||||||||||||||||||||||||||
|NNN000526-002||||||||||||||||||||||||||||||
|NNN000526-003||||||||||||||||||||||||||||||
"6/4/2021 11:25:02"|NNN000527|DSC_0479.Trip1.JPG|"Naked Lady window sign, Reno, Nevada"|"<p>View of a naked lady neon sign in an unspecified location.</p>"|"Durham, Will"|XXXX||||||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000527-001||||||||||||||||||||||||||||||
"6/5/2021 7:16:02"|NNN000528|"DSC_0162.Trip1.JPG; DSC_0163.Trip1.JPG; DSC_0166.Trip1.JPG; DSC_0174.Trip1.JPG;  DSC_0175.Trip1.JPG; DSC_0213.Trip1.JPG; DSC_0221.Trip1.JPG; DSC_0222.Trip1.JPG"|"Nevada Club wall mounted signs, Ely, Nevada"|"<p>Day and night views of the sign for the Nevada Club, a part of Hotel Nevada. The miner is unlit at night.</p>"|"Durham, Will"|1929||"501 E Aultman St, Ely, NV 89301"|"39.24801819954668, -114.89259022883098"|||"lit, unlit"|"day, night"|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Bars (Drinking establishments) -- http://id.worldcat.org/fast/827779"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000528-001||||||||||||||||||||||||||||||
|NNN000528-002||||||||||||||||||||||||||||||
|NNN000528-003||||||||||||||||||||||||||||||
|NNN000528-004||||||||||||||||||||||||||||||
|NNN000528-005||||||||||||||||||||||||||||||
|NNN000528-006||||||||||||||||||||||||||||||
|NNN000528-007||||||||||||||||||||||||||||||
|NNN000528-008||||||||||||||||||||||||||||||
"6/5/2021 7:56:35"|NNN000529|"DSC_0811.Trip1.JPG; DSC_0812.Trip1.JPG"|"No Vacancy mounted sign, Reno, Nevada"|"<p>A lit sign reading ""No Vacancy"" and ""Office"" for an unknown motel.</p>"|"Durham, Will"|2016~/2020~||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Motels -- http://id.worldcat.org/fast/1026838"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000529-001||||||||||||||||||||||||||||||
|NNN000529-002||||||||||||||||||||||||||||||
"6/5/2021 8:41:39"|NNN000530|"DSC_0978.Trip1.JPG; DSC_0979.Trip1.JPG; DSC_0983.Trip1.JPG"|"Noble Pie wall mounted sign, Reno, Nevada"|"<p>View of the sign for Noble Pie, a pizza parlor, with lit neon. The sign is specific to the Midtown location.</p>"|"Durham, Will"|XXXX||"777 S Center St #100, Reno, NV 89501"|"39.517265879710244, -119.8086563245803"|||lit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2020|||
|NNN000530-001||||||||||||||||||||||||||||||
|NNN000530-002||||||||||||||||||||||||||||||
|NNN000530-003||||||||||||||||||||||||||||||
"6/5/2021 9:12:17"|NNN000531|"DSC_0585.Trip1.JPG; DSC_0587.Trip1.JPG; DSC_0588.Trip1.JPG"|"Our Mother of Sorrows Cemetery mounted sign."|"<p>View of Our Mother of Sorrows Cemetery sign during the day.</p>"|"Durham, Will"|XXXX||"2700 N Virginia St, Reno, NV 89507"|"39.55355013563063, -119.82552015766035"|||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000531-001||||||||||||||||||||||||||||||
|NNN000531-002||||||||||||||||||||||||||||||
|NNN000531-003||||||||||||||||||||||||||||||
"6/5/2021 10:08:50"|NNN000532|"DSC_0864.Trip1.JPG; DSC_0865.Trip1.JPG"|"Palm Reader window sign, Reno, Nevada"|"<p>View of a sign reading ""Open"" and ""Palm Reader"" in an unknown location.</p>"|"Durham, Will"|XXXX||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Fortune Telling -- http://id.worldcat.org/fast/933068"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000532-001||||||||||||||||||||||||||||||
|NNN000532-002||||||||||||||||||||||||||||||
"6/5/2021 10:10:18"|NNN000534|DSC_0866.Trip1.JPG|"Tarot reading window sign, Reno, Nevada"|"<p>View of a sign reading ""Tarrot"" and ""Card Reader"" in an unknown location.</p>"|"Durham, Will"|XXXX||||||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Fortune Telling -- http://id.worldcat.org/fast/933068"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000534-001||||||||||||||||||||||||||||||
"6/5/2021 10:33:09"|NNN000535|"DSC_0735.Trip1.JPG; DSC_0736.Trip1.JPG; DSC_0737.Trip1.JPG"|"Peg's Glorified Ham n Eggs wall mounted sign, Reno, Nevada"|"<p>View of a wall mounted sign on a parking garage for Peg's Glorified Ham n Eggs.</p>"|"Durham, Will"|XXXX||||||unlit|day|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000535-001||||||||||||||||||||||||||||||
|NNN000535-002||||||||||||||||||||||||||||||
|NNN000535-003||||||||||||||||||||||||||||||
"6/5/2021 11:11:16"|NNN000536|"DSC_0577.Trip1.JPG; DSC_0716.Trip4.JPG; DSC_0718.Trip4.JPG"|"Peppermill wall mounted sign, Reno, Nevada"|"<p>View of a wall mounted sign for the Peppermill at night with lit neon.</p>"|"Durham, Will"|XXXX||"2707 S Virginia St, Reno, NV 89502"|"39.49772306316698, -119.80128451533294"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000536-001||||||||||||||||||||||||||||||
|NNN000536-002||||||||||||||||||||||||||||||
|NNN000536-003||||||||||||||||||||||||||||||
"6/5/2021 11:27:12"|NNN000537|"DSC_0579.Trip1.JPG; DSC_0580.Trip1.JPG; DSC_0582.Trip1.JPG; DSC_0720.Trip4.JPG"|"Oceano wall mounted sign, Reno, Nevada"|"<p>View of the sign for Oceano, a seafood restaurant within the Peppermill.</p>"|"Durham, Will"|XXXX||"2707 S Virginia St, Reno, NV 89502"|"39.49772306316698, -119.80128451533294"|||lit|night|"Neon Sign -- http://id.worldcat.org/fast/1035830, Neon Lighting -- http://id.worldcat.org/fast/1035826, Neon Sculpture -- http://id.worldcat.org/fast/1035829, Casinos -- http://id.worldcat.org/fast/848246, Hotels -- http://id.worldcat.org/fast/961767, Restaurant -- http://id.worldcat.org/fast/1095907"||https://creativecommons.org/licenses/by/4.0/|image/jpeg|image|"Digitized materials: physical originals are not held by UNLV Special Collections and Archives"|"Northern Nevada Neon"|"(TBD by UNLV)"|"(TBD by UNLV)"|"University of Nevada, Las Vegas University Libraries"||Exterior|||2016~/2020~|||
|NNN000537-001||||||||||||||||||||||||||||||
|NNN000537-002||||||||||||||||||||||||||||||
|NNN000537-003||||||||||||||||||||||||||||||
|NNN000537-004||||||||||||||||||||||||||||||
